file,Oracle,SS,Random,GB,FM,MSAD,MSAD (ID),MSAD (OOD),SATzilla,SATzilla (ID),SATzilla (OOD),UReg,UReg (ID),UReg (OOD),CFact,CFact (ID),CFact (OOD),ISAC,ISAC (ID),ISAC (OOD),ARGOSMART,ARGOSMART (ID),ARGOSMART (OOD),MetaOD,MetaOD (ID),MetaOD (OOD),CQ,CQ (CH),CQ (DB),CQ (Dunn),CQ (Hubert),CQ (I-Index),CQ (R2),CQ (SD),CQ (Silhouette),CQ (STD),CQ (XBS),UEC,UEC (EM),UEC (MV),MC,MC (3),MC (5),MC (7),MC (9),MC (12),OE,OE (AOM),OE (AVG),OE (MAX),HITS,AutoOD-A,AutoOD-A (Ensemble),AutoOD-A (Orig),AutoOD-A (Majority Vote),AutoOD-C,AutoOD-C (Majority),AutoOD-C (Ratio),AutoOD-C (Average),AutoOD-C (Individual),UADB,UADB (Orig),UADB (Base Mean),UADB (Base STD),UADB (Base Mean Cascade),UADB (Base STD Cascade),IOE,Synthetic,Synthetic (Orig-contextual),Synthetic (Orig-cutoff),Synthetic (Orig-noise),Synthetic (Orig-scale),Synthetic (Orig-speedup),Synthetic (Orig-spikes),Synthetic (STL-contextual),Synthetic (STL-cutoff),Synthetic (STL-noise),Synthetic (STL-scale),Synthetic (STL-speedup),Synthetic (STL-spikes),TSADAMS,TSADAMS (Borda),TSADAMS (Kemeny),TSADAMS (Trimmed Kemeny),TSADAMS (Partial Borda),TSADAMS (Trimmed Borda),TSADAMS (MIM),SELECT,SELECT (V),SELECT (H),IForest,LOF,AutoEncoder,CNN,LSTMAD,TranAD,AnomalyTransformer,OmniAnomaly,USAD,Donut,TimesNet,FITS,OFA,ts_len,anomaly_len,num_anomaly,avg_anomaly_len,anomaly_ratio,point_anomaly,seq_anomaly
179_Exathlon_id_6_Facility_tr_11665_1st_13484.csv,0.998555324813184,0.9916237450944028,0.9075301218294014,0.991758573145474,0.9592153681020406,0.9916237450944028,0.9916237450944028,0.9916237450944028,0.9916237450944028,0.9916237450944028,0.9926900613045142,0.9926900613045142,0.9926900613045142,0.9926900613045142,0.9926900613045142,0.9926900613045142,0.9926900613045142,0.9499560548271656,0.9499560548271656,0.7975348444086965,0.9916237450944028,0.9916237450944028,0.7975348444086965,0.9916237450944028,0.9916237450944028,0.8581392189459222,0.9499560548271656,0.9499560548271656,0.9499560548271656,0.9499560548271656,0.5029535502653253,0.9499560548271656,0.9499560548271656,0.9499560548271656,0.9926900613045142,0.9499560548271656,0.9499560548271656,0.8233360796533943,0.8233360796533943,0.500729615541864,0.9926900613045144,0.9499560548271656,0.9926900613045144,0.9926900613045144,0.9926900613045144,0.9926900613045144,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.7089841009075365,0.9883298307501148,0.9883298307501148,0.500729615541864,0.500729615541864,0.9066208740080572,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.9051991499318618,0.987005672566126,0.9051991499318618,0.7975348444086965,0.987005672566126,0.7975348444086965,0.987005672566126,0.9865234151716074,0.7975348444086965,0.7975348444086965,0.9926900613045142,0.7975348444086965,0.9051991499318618,0.9865234151716074,0.9499560548271656,0.9499560548271656,0.9499560548271656,0.9926900613045144,0.9499560548271656,0.9926900613045144,0.9926900613045144,0.491846645200656,0.491846645200656,0.500729615541864,0.9061095778613252,0.6478103665832831,0.9986320984689842,0.931982895997367,0.9825224378030032,0.0,0.5031634428069927,0.9929520056095104,0.9929520056095104,0.8855921721042403,0.9436653442178348,0.9814712820271464,0.9592153681020406,46660,2928,3,976.0,0.0627518216888126,0,1
071_SMD_id_15_Facility_tr_1109_1st_1209.csv,0.7784157323538143,0.9031693545273092,0.6858252658424693,0.8631666145942912,0.7291627477231596,0.9435716092984876,0.9435716092984876,0.9435716092984876,0.9435716092984876,0.9435716092984876,0.9031693545273092,0.6381105399780447,0.6381105399780447,0.9031693545273092,0.6381105399780447,0.6381105399780447,0.7784157323538143,0.7691411196933174,0.7691411196933174,0.6381105399780447,0.9435716092984876,0.9435716092984876,0.9435716092984876,0.9031693545273092,0.9031693545273092,0.8663128871092312,0.7784157323538143,0.7784157323538143,0.7784157323538143,0.7784157323538143,0.8221199304062903,0.7784157323538143,0.7784157323538143,0.7784157323538143,0.8698122129579369,0.7784157323538143,0.7784157323538143,0.8299893612482624,0.8299893612482624,0.8299893612482624,0.5015015484672798,0.5015015484672798,0.5015015484672798,0.5015015484672798,0.5015015484672798,0.5015015484672798,0.9422690837021492,0.9593634528030938,0.9422690837021492,0.9668419907266338,0.8958634046450696,0.9239642864489112,0.9239642864489112,0.7984989687271742,0.763445360002694,0.8763760882653496,0.8763760882653496,0.8779503510882577,0.8837767340393493,0.8718284546407183,0.9593620909230416,0.9071595586480948,0.8800459703381827,0.9593620909230416,0.83863493641009,0.83863493641009,0.5015015484672798,0.6317254491376559,0.9435716092984876,0.9435716092984876,0.9031693545273092,0.9435716092984876,0.6317254491376559,0.6317254491376559,0.9435716092984876,0.9435716092984876,0.9031693545273092,0.9435716092984876,0.9435716092984876,0.6317254491376559,0.9031693545273092,0.9031693545273092,0.9031693545273092,0.7784157323538143,0.7784157323538143,0.9031693545273092,0.7784157323538143,0.90204689912112,0.90204689912112,0.5298501761499661,0.8226919582935426,0.7649588138219227,0.687504241759671,0.7519766530768883,0.7359960574439974,0.7550732398800437,0.5001318203577115,0.5944709828113194,0.4528376484449919,0.5897276601756315,0.7431823477857425,0.7557676889855389,0.7291627477231596,28700,308,4,77.0,0.0107317073170731,0,1
070_SMD_id_14_Facility_tr_1070_1st_1170.csv,0.9590382020885037,0.9005797961424816,0.9021482058969356,0.90496444268109,0.8438891048203013,0.9590382020885037,0.9590382020885037,0.9005797961424816,0.9590382020885037,0.9590382020885037,0.9005797961424816,0.917883976983206,0.917883976983206,0.917883976983206,0.917883976983206,0.917883976983206,0.8922112472668868,0.8297698148066414,0.8297698148066414,0.9190822494564168,0.9181922547854472,0.9181922547854472,0.917883976983206,0.9181922547854472,0.9181922547854472,0.9035339910661,0.7027175088002059,0.7027175088002059,0.7027175088002059,0.7027175088002059,0.9144639053303948,0.8922112472668868,0.7027175088002059,0.7027175088002059,0.8243885030083673,0.7027175088002059,0.7027175088002059,0.8238159408515017,0.8238159408515017,0.8238159408515017,0.8667538369962462,0.8667538369962462,0.8667538369962462,0.8667538369962462,0.9144639053303948,0.9144639053303948,0.9624426646214868,0.9485709358634266,0.9624426646214868,0.947414034130102,0.9602836755683484,0.9424726758337948,0.9424726758337948,0.9282631235356642,0.9206356110593552,0.9279286256888,0.9279286256888,0.9262863439111136,0.9053308282893024,0.770813347653726,0.9012191808028164,0.9421623602199416,0.925325773464848,0.9012191808028164,0.9240205347960978,0.9240205347960978,0.9141424141209136,0.9035339910661,0.9590382020885037,0.9590382020885037,0.9005797961424816,0.9590382020885037,0.9035339910661,0.5128186158691062,0.9590382020885037,0.8856667356213151,0.9590382020885037,0.9590382020885037,0.9590382020885037,0.5128186158691062,0.9035339910661,0.9035339910661,0.8667538369962462,0.8667538369962462,0.8667538369962462,0.8667538369962462,0.8667538369962462,0.798789778953516,0.798789778953516,0.7370642273260997,0.9095625878411192,0.8953015272164235,0.898445349388982,0.9378776858638436,0.9367224928573094,0.846842989432246,0.7291584920915337,0.9230120400755882,0.9234709424782692,0.927279624717314,0.7715740201511039,0.8849630978671617,0.8438891048203013,28743,424,8,53.0,0.0147514177364923,0,1
180_Exathlon_id_7_Facility_tr_10766_1st_12590.csv,0.99855670842862,0.996104677479731,0.9783999224751678,0.9961144670830374,0.9507799591329452,0.99855670842862,0.99855670842862,0.9975583203314082,0.99855670842862,0.99855670842862,0.9975583203314082,0.9975583203314082,0.9975583203314082,0.9975583203314082,0.9975583203314082,0.9975583203314082,0.9975583203314082,0.99855670842862,0.99855670842862,0.5002075815781805,0.9975583203314082,0.9975583203314082,0.5002075815781805,0.996104677479731,0.996104677479731,0.9053563278355964,0.97641778712825,0.97641778712825,0.97641778712825,0.97641778712825,0.9973502459534216,0.97641778712825,0.97641778712825,0.97641778712825,0.8292200268449205,0.97641778712825,0.97641778712825,0.5318288039149951,0.5318288039149951,0.5007065819209474,0.9975583203314082,0.9975583203314082,0.9975583203314082,0.9975583203314082,0.9975583203314082,0.9975583203314082,0.5007065819209474,0.5007065819209474,0.5007065819209474,0.5007065819209474,0.5007065819209474,0.5007065819209474,0.5007065819209474,0.5007065819209474,0.8133632798534389,0.9919772842273726,0.9919772842273726,0.5007065819209474,0.5007065819209474,0.9557169221619916,0.5007065819209474,0.5007065819209474,0.5007065819209474,0.5007065819209474,0.5007065819209474,0.5007065819209474,0.8292200268449205,0.9134220342999854,0.8292200268449205,0.5002075815781805,0.991668967470048,0.5002075815781805,0.9134220342999854,0.9956096766194176,0.5002075815781805,0.5002075815781805,0.9975583203314082,0.5002075815781805,0.8292200268449205,0.9956096766194176,0.5011742440406352,0.5011742440406352,0.97641778712825,0.97641778712825,0.97641778712825,0.5011742440406352,0.97641778712825,0.5007065819209474,0.5007065819209474,0.5007065819209474,0.8300334809415876,0.5748967609154748,0.9986148912661702,0.9916938903666088,0.9949319819518212,0.0,0.5013843618063661,0.9976389566513651,0.9976389566513651,0.9974540205944162,0.9153776906248108,0.977787770820377,0.9507799591329452,43066,5437,3,1812.3333333333333,0.1262480843356708,0,1
076_SMD_id_20_Facility_tr_5925_1st_17580.csv,0.9998899254291724,0.9975101985451668,0.9921777006946836,0.9910907597564472,0.9398226117494068,0.9998899254291724,0.9998899254291724,0.9998899254291724,0.9902981662256934,0.9902981662256934,0.9975101985451668,0.9952934622188968,0.9952934622188968,0.9975101985451668,0.9952934622188968,0.9952934622188968,0.9967187169583036,0.9967187169583036,0.9967187169583036,0.9967187169583036,0.9998899254291724,0.9998899254291724,0.9967187169583036,0.9975101985451668,0.9975101985451668,0.9984395244758558,0.5035542291358193,0.5035542291358193,0.5035542291358193,0.5035542291358193,0.9980436801414307,0.9967187169583036,0.5035542291358193,0.5035542291358193,0.7235730903391109,0.5035542291358193,0.5035542291358193,0.972461698686949,0.972461698686949,0.972461698686949,0.5035542291358193,0.5035542291358193,0.5035542291358193,0.5035542291358193,0.5035542291358193,0.5035542291358193,0.9997213089284068,0.9982574901211072,0.9997213089284068,0.9973447492090168,0.9996411973004422,0.9986586608041352,0.9986586608041352,0.9989376509869602,0.6679206036051598,0.982356919980172,0.982356919980172,0.9718235956583824,0.9923973494776026,0.943725710512686,0.9964962881268156,0.9997293545164864,0.9986919226767228,0.9964962881268156,0.995173279589496,0.995173279589496,0.9983225381142732,0.9975101985451668,0.9975101985451668,0.9998899254291724,0.9975101985451668,0.9998899254291724,0.9975101985451668,0.7235730903391109,0.9998899254291724,0.8592790672751471,0.9998899254291724,0.9998899254291724,0.9952323429459168,0.7235730903391109,0.5035542291358193,0.5035542291358193,0.5035542291358193,0.5035542291358193,0.5035542291358193,0.5035542291358193,0.5035542291358193,0.9721551080671748,0.9721551080671748,0.998756220038925,0.9897988778190416,0.8450938749979675,0.9861825492841404,0.9908050227678812,0.9848096122400009,0.9997108535832888,0.5031402400736694,0.9926388762762054,0.9923884619359732,0.987513990296019,0.9685179800152744,0.9885389022722872,0.9398226117494068,23703,161,1,161.0,0.0067923891490528,0,1
198_Exathlon_id_25_Facility_tr_12538_1st_12638.csv,0.9988002559409412,0.9988002559409412,0.9077723096416366,0.9988304872967738,0.846942252570288,0.9988002559409412,0.9988002559409412,0.9988002559409412,0.9988002559409412,0.9988002559409412,0.9876049125883316,0.9876049125883316,0.9876049125883316,0.9876049125883316,0.9876049125883316,0.9876049125883316,0.9876049125883316,0.9988002559409412,0.9988002559409412,0.8522404510889817,0.9988002559409412,0.9988002559409412,0.8522404510889817,0.9988002559409412,0.9988002559409412,0.8348714807983404,0.5002342569389155,0.5002342569389155,0.9463801702589364,0.9463801702589364,0.9876049125883316,0.5002342569389155,0.5002342569389155,0.9876049078825918,0.978612961622348,0.6939696045926933,0.4709361469728462,0.9075821694826204,0.9075821694826204,0.5008466810653872,0.7040296516379817,0.9876049125883316,0.7040296516379817,0.7040296516379817,0.7040296516379817,0.7040296516379817,0.5008466810653872,0.5008466810653872,0.5008466810653872,0.5008466810653872,0.5008466810653872,0.5008466810653872,0.5008466810653872,0.5008466810653872,0.7352534146151957,0.9869275547761378,0.9869275547761378,0.5008466810653872,0.5008466810653872,0.9419189394548748,0.5008466810653872,0.5008466810653872,0.5008466810653872,0.5008466810653872,0.5008466810653872,0.5008466810653872,0.9075821694826204,0.9988002559409412,0.9075821694826204,0.8522404510889817,0.9988002559409412,0.8522404510889817,0.9988002559409412,0.978612961622348,0.8522404510889817,0.8522404510889817,0.9988002559409412,0.8522404510889817,0.9832913554982268,0.978612961622348,0.5002342569389155,0.5002342569389155,0.5002342569389155,0.7040296516379817,0.8440897488436481,0.7040296516379817,0.7040296516379817,0.8016535020687036,0.8016535020687036,0.5008466810653872,0.9087756694576228,0.5644382835309907,0.7052185176018907,0.8406850548490078,0.9813007412926296,0.0,0.5004523744320999,0.987988785078614,0.9879887803641294,0.983725040174093,0.7612850459056206,0.9417131836372308,0.846942252570288,129197,16105,9,1789.4444444444443,0.12465459724297,0,1
183_Exathlon_id_10_Facility_tr_11665_1st_13484.csv,0.9996717726852437,0.998042807517639,0.89230593437045,0.9976886603909734,0.9590637769326654,0.9996717726852437,0.9996717726852437,0.996316748581772,0.9996717726852437,0.9996717726852437,0.996316748581772,0.996316748581772,0.996316748581772,0.996316748581772,0.996316748581772,0.996316748581772,0.996316748581772,0.9996717726852437,0.9996717726852437,0.9087692652318028,0.9996717726852437,0.9996717726852437,0.9087692652318028,0.998042807517639,0.998042807517639,0.7307467711009726,0.9993685108035656,0.9993685108035656,0.9993685108035656,0.9993685108035656,0.5024692934414509,0.9993685108035656,0.9993685108035656,0.9993685108035656,0.905580209547242,0.9993685108035656,0.9993685108035656,0.8603911026588765,0.8603911026588765,0.500729615541864,0.9968916470235084,0.9996717726852437,0.9968916470235084,0.9968916470235084,0.9968916470235084,0.9968916470235084,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.7088655577797995,0.9883970638626975,0.9883970638626975,0.500729615541864,0.500729615541864,0.9493586897565216,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.500729615541864,0.8603911026588765,0.998042807517639,0.8603911026588765,0.9087692652318028,0.998042807517639,0.9087692652318028,0.998042807517639,0.905580209547242,0.9087692652318028,0.9087692652318028,0.9087692652318028,0.9087692652318028,0.9687883546508348,0.905580209547242,0.9968916470235084,0.9968916470235084,0.9968916470235084,0.905580209547242,0.9993685108035656,0.905580209547242,0.9993685108035656,0.3619800720835462,0.3619800720835462,0.500729615541864,0.8523502666592829,0.5886453239725212,0.9995437033848036,0.9935283379970536,0.981452534239622,0.0,0.5019346859172128,0.9956420577082542,0.9956420577082542,0.9961679643987938,0.9251966242582644,0.9600004479672676,0.9590637769326654,46660,2928,3,976.0,0.0627518216888126,0,1
137_CreditCard_id_1_Finance_tr_500_1st_541.csv,0.9853835491143323,0.9513499504940868,0.8054111953391342,0.9732575860442204,0.7852578105892678,0.618475209049649,0.618475209049649,0.618475209049649,0.6184858835791339,0.6184858835791339,0.6184858835791339,0.6184858835791339,0.6184858835791339,0.6184858835791339,0.6184858835791339,0.6184858835791339,0.6184858835791339,0.618475209049649,0.618475209049649,0.618475209049649,0.618475209049649,0.618475209049649,0.618475209049649,0.9513499504940868,0.9513499504940868,0.9513499504940868,0.9647077118371594,0.9647077118371594,0.9602538976373628,0.9602538976373628,0.9647077118371594,0.9647077118371594,0.9647077118371594,0.9602538976373628,0.9548248262828528,0.9412599618565124,0.9412599618565124,0.9513499504940868,0.9513499504940868,0.9513499504940868,0.766403356247272,0.9433673994072472,0.766403356247272,0.766403356247272,0.766403356247272,0.766403356247272,0.9654270747905052,0.9701822619082168,0.9654270747905052,0.9733080161127944,0.944231619354652,0.9625198530444268,0.9625198530444268,0.9634395381901242,0.9663872839535566,0.9772161821481437,0.9772161821481437,0.9505742616212556,0.9428469283093774,0.9636036933085808,0.9534243711610249,0.959711954990872,0.9758679047485144,0.9534243711610249,0.9828622322588888,0.9828622322588888,0.9564673422246036,0.9016760672427342,0.7233287693948692,0.9434591844970772,0.7233287693948692,0.9513499504940868,0.9016760672427342,0.9341878952246644,0.9853835491143323,0.9434591844970772,0.9501871578544966,0.7233287693948692,0.6184858835791339,0.9341878952246644,0.9602538976373628,0.9602538976373628,0.766403356247272,0.766403356247272,0.766403356247272,0.766403356247272,0.766403356247272,0.9654270747905052,0.9654270747905052,0.9654270747905052,0.8898076576267364,0.8624374829030038,0.8866417024587034,0.8657587259226949,0.8669357010237142,0.8514637790539251,0.5443994548111176,0.5373092031038391,0.537300896206555,0.855953332766474,0.8128200382933011,0.8316033881035786,0.7852578105892678,284807,492,465,1.0580645161290323,0.00172748563062,1,1
129_OPPORTUNITY_id_1_HumanActivity_tr_1801_1st_1901.csv,0.5749935947574131,0.92113647668845,0.5113782164954566,0.916197439722569,0.2168780520067802,0.92113647668845,0.92113647668845,0.5180806838479872,0.92113647668845,0.92113647668845,0.6343890867939864,0.92113647668845,0.92113647668845,0.5060924122677422,0.92113647668845,0.92113647668845,0.5060924122677422,0.92113647668845,0.92113647668845,0.2170764415692106,0.92113647668845,0.92113647668845,0.585102845348716,0.92113647668845,0.92113647668845,0.92113647668845,0.5855766038990298,0.5855766038990298,0.585102845348716,0.585102845348716,0.5855766038990298,0.5855766038990298,0.5855766038990298,0.5855766038990298,0.6343890867939864,0.585102845348716,0.585102845348716,0.8535277421622074,0.8535277421622074,0.8535277421622074,0.5112791546022795,0.506061815924205,0.5112791546022795,0.5112791546022795,0.5112791546022795,0.5112791546022795,0.5401274372446611,0.5320891048017536,0.5401274372446611,0.5983404311025786,0.4827471656635016,0.4775228522593224,0.4775228522593224,0.8269213465882433,0.7927205156850166,0.4480152947245538,0.4480152947245538,0.4348733381586337,0.4173736345309002,0.4509532268090557,0.5897764112587623,0.281394334869316,0.5370443951974345,0.5897764112587623,0.4550697828521444,0.4550697828521444,0.4855475393449315,0.8535277421622074,0.6343890867939864,0.8200556593304482,0.92113647668845,0.92113647668845,0.8535277421622074,0.3044125715755418,0.6343890867939864,0.5749935947574131,0.92113647668845,0.6343890867939864,0.8535277421622074,0.3044125715755418,0.585102845348716,0.585102845348716,0.5855766038990298,0.5855766038990298,0.585102845348716,0.585102845348716,0.585102845348716,0.4355254368445923,0.4355254368445923,0.3693663486631375,0.8419052528433631,0.53905359148014,0.4309263521980358,0.5248415627762257,0.5799862924214444,0.5803537272542807,0.510120986837506,0.502394553676391,0.5023711285481107,0.2058331975410884,0.2558854686050688,0.257683475330364,0.2168780520067802,24693,721,2,360.5,0.0291985582958733,0,1
135_OPPORTUNITY_id_7_HumanActivity_tr_2085_1st_2185.csv,0.941013458070429,0.941013458070429,0.5704865952201658,0.9415507832721852,0.3201683854109192,0.941013458070429,0.941013458070429,0.3249084472481442,0.941013458070429,0.941013458070429,0.2924448456498235,0.941013458070429,0.941013458070429,0.6411917384765534,0.941013458070429,0.941013458070429,0.6411917384765534,0.941013458070429,0.941013458070429,0.6074929067671923,0.941013458070429,0.941013458070429,0.2924448456498235,0.941013458070429,0.941013458070429,0.941013458070429,0.7560814076235883,0.7560814076235883,0.7560814076235883,0.7560814076235883,0.7560814076235883,0.7560814076235883,0.7560814076235883,0.3921065708359001,0.2924448456498235,0.7560814076235883,0.7560814076235883,0.941013458070429,0.941013458070429,0.941013458070429,0.4378041739892435,0.6411695581968575,0.4378041739892435,0.4990511955761848,0.4990511955761848,0.4990511955761848,0.5545550945777805,0.5960266147709153,0.5545550945777805,0.5471903897439616,0.5940228693855283,0.4720579925929596,0.4720579925929596,0.8619537958353686,0.8445297416081265,0.4173898187750605,0.4173898187750605,0.3230263947788151,0.3225187649793282,0.4394954702889109,0.2867994491638572,0.0297313336574955,0.5687315799312626,0.2867994491638572,0.4324260632000835,0.4324260632000835,0.3104294012981695,0.4682414075615982,0.2924448456498235,0.941013458070429,0.941013458070429,0.941013458070429,0.4682414075615982,0.4682414075615982,0.2924448456498235,0.2924448456498235,0.941013458070429,0.2924448456498235,0.3079023935380852,0.4682414075615982,0.7568743098832443,0.7568743098832443,0.7560814076235883,0.7560814076235883,0.7560814076235883,0.7568743098832443,0.7560814076235883,0.5178590124263471,0.5178590124263471,0.4271564233112674,0.929191040348528,0.5687354799232711,0.517773840836408,0.6864372030966711,0.7572920636374473,0.7564805103518519,0.5000924272651938,0.6418991738005214,0.6418773536508239,0.6102828811342241,0.3394296806017556,0.3240120509780755,0.3201683854109192,21706,818,2,409.0,0.0376854325992813,0,1
