file,length,method,VUS-PR,runtime
474_UCR_id_172_Environment_tr_2046_1st_6520.csv,8184,AutoOD-C,0.0056021505562347,665.8562006168365
474_UCR_id_172_Environment_tr_2046_1st_6520.csv,8184,UADB,0.6251120945955724,696.0146636180878
474_UCR_id_172_Environment_tr_2046_1st_6520.csv,8184,IOE,0.0081206897922868,661.6940132789612
474_UCR_id_172_Environment_tr_2046_1st_6520.csv,8184,SELECT,0.0274102574216752,689.8829719238281
474_UCR_id_172_Environment_tr_2046_1st_6520.csv,8184,GB,0.2220806761080263,0.932
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,MSAD (ID),0.0611338519097827,1.1042923526763917
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,SATzilla (ID),0.0611338519097827,1.094483335494995
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,UReg (ID),0.042821022330741,1.264273572921753
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,CFact (ID),0.5425404423586635,1.3256778602600097
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,ISAC (ID),0.0611338519097827,1.178399522781372
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,ARGOSMART (ID),0.5425404423586635,1.8083968048095702
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,MetaOD (ID),0.0006806782373012,16.573439834594726
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,MSAD (OOD),0.042821022330741,1.20760719871521
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,SATzilla (OOD),0.042821022330741,1.2142161617279053
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,UReg (OOD),0.042821022330741,1.2619649658203125
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,CFact (OOD),0.042821022330741,1.2658328304290771
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,ISAC (OOD),0.0037316588253393,1.1643508853912352
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,ARGOSMART (OOD),0.045731857590497,0.9583434085845948
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,MetaOD (OOD),0.0006806782373012,16.571766374588012
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,Synthetic,0.0657224316211586,49.157515054702756
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,CQ,0.0169295510234965,663.0747126255036
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,UEC,0.6700260371383306,699.7560129051209
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,MC,0.0053103281109574,664.6128038082123
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,TSADAMS,0.0611338519097827,1264.0350852966308
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,OE,0.6795282091183966,663.0254839820863
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,HITS,0.1117357410517652,663.035839454651
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,AutoOD-A,0.1435834583548035,674.340555803299
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,AutoOD-C,0.0027804913964818,667.5514511032105
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,UADB,0.7286643474573797,679.503751651764
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,IOE,0.0053103281109574,663.1167467994691
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,SELECT,0.0819454363304039,687.0986513061524
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,8184,GB,0.007058464795073,1.101
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,MSAD (ID),0.0371281734766238,0.9292328319549561
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,SATzilla (ID),0.0371281734766238,0.9079635105133056
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,UReg (ID),0.0427709074252055,1.2020897140502929
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,CFact (ID),0.0427709074252055,1.1451124420166015
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,ISAC (ID),0.0545002318264728,0.2284852409362793
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,ARGOSMART (ID),0.0371281734766238,1.3241641483306885
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,MetaOD (ID),0.023052181223847,16.827780267715454
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,MSAD (OOD),0.0427709074252055,1.109715866088867
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,SATzilla (OOD),0.0427709074252055,1.117791341781616
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,UReg (OOD),0.0427709074252055,1.1665152778625487
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,CFact (OOD),0.0427709074252055,1.1552731266021727
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,ISAC (OOD),0.0648849229224573,0.3830394802093505
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,ARGOSMART (OOD),0.0648849229224573,0.6515486297607422
