file,Oracle,SS,Random,GB,FM,MSAD,MSAD (ID),MSAD (OOD),SATzilla,SATzilla (ID),SATzilla (OOD),UReg,UReg (ID),UReg (OOD),CFact,CFact (ID),CFact (OOD),ISAC,ISAC (ID),ISAC (OOD),ARGOSMART,ARGOSMART (ID),ARGOSMART (OOD),MetaOD,MetaOD (ID),MetaOD (OOD),CQ,CQ (CH),CQ (DB),CQ (Dunn),CQ (Hubert),CQ (I-Index),CQ (R2),CQ (SD),CQ (Silhouette),CQ (STD),CQ (XBS),UEC,UEC (EM),UEC (MV),MC,MC (3),MC (5),MC (7),MC (9),MC (12),OE,OE (AOM),OE (AVG),OE (MAX),HITS,AutoOD-A,AutoOD-A (Ensemble),AutoOD-A (Orig),AutoOD-A (Majority Vote),AutoOD-C,AutoOD-C (Majority),AutoOD-C (Ratio),AutoOD-C (Average),AutoOD-C (Individual),UADB,UADB (Orig),UADB (Base Mean),UADB (Base STD),UADB (Base Mean Cascade),UADB (Base STD Cascade),IOE,Synthetic,Synthetic (Orig-contextual),Synthetic (Orig-cutoff),Synthetic (Orig-noise),Synthetic (Orig-scale),Synthetic (Orig-speedup),Synthetic (Orig-spikes),Synthetic (STL-contextual),Synthetic (STL-cutoff),Synthetic (STL-noise),Synthetic (STL-scale),Synthetic (STL-speedup),Synthetic (STL-spikes),TSADAMS,TSADAMS (Borda),TSADAMS (Kemeny),TSADAMS (Trimmed Kemeny),TSADAMS (Partial Borda),TSADAMS (Trimmed Borda),TSADAMS (MIM),SELECT,SELECT (V),SELECT (H),AutoTSAD,Sub_IForest,IForest,Sub_LOF,LOF,POLY,MatrixProfile,KShapeAD,SAND,Series2Graph,SR,Sub_PCA,Sub_HBOS,Sub_OCSVM,Sub_MCD,Sub_KNN,KMeansAD_U,AutoEncoder,CNN,LSTMAD,TranAD,AnomalyTransformer,OmniAnomaly,USAD,Donut,TimesNet,FITS,OFA,Lag_Llama,Chronos,TimesFM,MOMENT_ZS,MOMENT_FT,ts_len,anomaly_len,num_anomaly,avg_anomaly_len,anomaly_ratio,point_anomaly,seq_anomaly
393_UCR_id_91_Environment_tr_2046_1st_4852.csv,0.999611005674478,0.999596356769682,0.8236216252509552,0.9985915654526932,0.9940737987867152,0.999596356769682,0.999596356769682,0.9985915654526932,0.999596356769682,0.999596356769682,0.9985915654526932,0.9985915654526932,0.9985915654526932,0.9985915654526932,0.9987249311328992,0.9987249311328992,0.9985915654526932,0.8447183454213041,0.8447183454213041,0.8447183454213041,0.999611005674478,0.999611005674478,0.9985302946676332,0.7400030843480361,0.7400030843480361,0.7400030843480361,0.9987249311328992,0.9987249311328992,0.998311317994312,0.998311317994312,0.998311317994312,0.8113385731962507,0.9987249311328992,0.9878292290168632,0.7165888462626127,0.9940737987867152,0.9940737987867152,0.9940737987867152,0.9940737987867152,,,,,,,,0.9940737987867152,0.9940737987867152,0.9940737987867152,0.9940737987867152,0.9985245501471302,0.9983567681781372,0.9983567681781372,0.6926961170530974,0.7008478021258118,0.8538938265691743,0.8538938265691743,0.8171976132050022,0.8217915535558908,0.7096313614121428,0.9940737987867152,0.9940737987867152,0.8538938265691743,0.9940737987867152,0.8538938265691743,0.8538938265691743,,0.9878292290168632,0.9985915654526932,0.756371154071737,0.8610666515745368,0.999596356769682,0.9878292290168632,0.9940737987867152,0.90682634431149,0.999596356769682,0.756371154071737,0.999596356769682,0.999596356769682,0.9940737987867152,0.9985915654526932,0.9985915654526932,,,,0.9985915654526932,,0.6667014543089317,0.6667014543089317,0.6820822149145392,0.998361335681405,0.7859104495080181,0.756371154071737,0.9797271916886674,0.998311317994312,,0.9985302946676332,0.9985915654526932,0.90682634431149,0.8275963551786161,0.9940737987867152,0.8908649489462646,0.8447183454213041,0.9984945499137644,0.9987249311328992,0.999611005674478,0.999596356769682,0.7165888462626127,0.7262725197424091,0.8538938265691743,0.8535090694072154,0.8113385731962507,0.8610666515745368,0.9878292290168632,0.6825331167634023,0.7144573804172395,0.7187118614419401,0.7047973152498791,0.9956898062310772,0.9940737987867152,0.9940737987867152,0.7400030843480361,0.7324248612864597,8184,48,1,48.0,0.005865102639296188,0,1
474_UCR_id_172_Environment_tr_2046_1st_6520.csv,0.9999999999999996,0.9999999999999996,0.7938837376890445,0.8535247035845862,0.9970063501174076,0.9999999999999996,0.9999999999999996,0.8535247035845862,0.9999999999999996,0.9999999999999996,0.8535247035845862,0.8535247035845862,0.8535247035845862,0.8535247035845862,0.8535247035845862,0.8535247035845862,0.8535247035845862,0.9999999999999996,0.9999999999999996,0.7584520063908576,0.9999999999999996,0.9999999999999996,0.7584520063908576,0.692710757491272,0.692710757491272,0.692710757491272,0.9200268776633992,0.9200268776633992,0.8366353018301158,0.9200268776633992,0.9818638423257356,0.9200268776633992,0.9200268776633992,0.8366353018301158,0.6888778781771631,0.7670194454103781,0.9200268776633992,0.9970063501174076,0.9970063501174076,,,,,,,,0.9970063501174076,0.9970063501174076,0.9970063501174076,0.9970063501174076,0.7300830056175771,0.9970063501174076,0.9970063501174076,0.7746757131368716,0.727449316393807,0.7721005872996891,0.7721005872996891,0.7627225912787317,0.7728483768057527,0.70967802184141,0.9970063501174076,0.9970063501174076,0.7733391147463464,0.9970063501174076,0.7739364795490865,0.7739364795490865,,0.9999999999999996,0.6888778781771631,0.7467233395203877,0.6863899753485965,0.7467233395203877,0.9999999999999996,0.9970063501174076,0.6888778781771631,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9970063501174076,0.8535247035845862,0.8535247035845862,,,0.9200268776633992,0.8535247035845862,0.9818638423257356,0.7662546834447236,0.7662546834447236,0.7174405277594,0.7874845041469346,0.6859780708215784,0.7467233395203877,0.9938293293711044,0.7670194454103781,,0.9818638423257356,0.8535247035845862,0.7247715467504804,0.6888778781771631,0.9970063501174076,0.7686685020195797,0.7584520063908576,0.9963952221116772,0.9981236135530396,0.999704621151162,0.9999999999999996,0.7519136588318852,0.6827699986808408,0.7746757131368716,0.7714163490967036,0.9200268776633992,0.7697681725297918,0.8366353018301158,0.8952834632842728,0.6795557989566862,0.6994950202799624,0.6768534486167669,0.6831936421756165,0.9970063501174076,0.9970063501174076,0.692710757491272,0.6863899753485965,8184,24,1,24.0,0.002932551319648094,0,1
496_UCR_id_194_Environment_tr_2046_1st_5391.csv,0.9998167118092604,0.7175968360961608,,0.7754189874564024,0.9998167118092604,0.7175968360961608,0.7175968360961608,0.7754189874564024,0.7175968360961608,0.7175968360961608,0.7754189874564024,0.7754189874564024,0.7754189874564024,0.7754189874564024,0.9981470661881306,0.9981470661881306,0.7754189874564024,0.7175968360961608,0.7175968360961608,0.6913177063444756,0.9981470661881306,0.9981470661881306,0.7787756166881421,0.7062402775525424,0.7062402775525424,0.7062402775525424,0.9229450097822812,0.9229450097822812,0.8324949512209406,0.9981470661881306,0.9582722346190624,0.9229450097822812,0.9229450097822812,0.8324949512209406,0.6794544630213231,0.9229450097822812,0.9229450097822812,0.9998167118092604,0.9998167118092604,,,,,,,,0.9998167118092604,0.9998167118092604,0.9998167118092604,0.96346911294176,0.7527769364597489,0.7311631163912115,0.7311631163912115,0.7100825534092289,0.6666135526155853,0.8128551183477437,0.8128551183477437,0.8055333003674734,0.7819545518113572,0.7281712031612408,0.9998167118092604,0.9998167118092604,0.8126039932562588,0.9998167118092604,0.8128551183477437,0.8128551183477437,,0.7409818245497716,0.6935460019766263,0.7192627067961131,0.8149866302551809,0.7192627067961131,0.7409818245497716,0.9998167118092604,0.6935460019766263,0.7175968360961608,0.8239631998442236,0.7175968360961608,0.7175968360961608,0.9998167118092604,0.7175968360961608,0.7175968360961608,,0.9229450097822812,0.9229450097822812,0.7175968360961608,,0.6883071675602843,0.6883071675602843,,0.7423910214209565,0.8253042531705033,0.7192627067961131,0.7787756166881421,0.673037950729777,,0.7409818245497716,0.7754189874564024,0.8239631998442236,0.6935460019766263,0.9998167118092604,0.8324949512209406,0.6752411840449768,0.7131584567209268,0.9981470661881306,0.722622011573108,0.7175968360961608,0.6794544630213231,0.6913177063444756,0.8084073145239051,0.8121789396167232,0.9229450097822812,0.8149866302551809,0.9089155270562732,0.6830276192144651,0.8255742867789088,0.7021013707762656,0.7162214335103622,0.9582722346190624,0.9999389014480352,0.9998167118092604,0.7062402775525424,0.7067130560695817,8184,1,1,1.0,0.00012218963831867058,1,0
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,0.9987799991861182,0.706695517002967,0.8386337694444903,0.759820329724232,0.9990655223615332,0.706695517002967,0.706695517002967,0.759820329724232,0.706695517002967,0.706695517002967,0.759820329724232,0.759820329724232,0.759820329724232,0.759820329724232,0.759820329724232,0.759820329724232,0.759820329724232,0.6711270643032248,0.6711270643032248,0.7377444779188703,0.706695517002967,0.706695517002967,0.7377444779188703,0.7155297236452438,0.7155297236452438,0.7155297236452438,0.687659325069776,0.687659325069776,0.7543876069167884,0.9987799991861182,0.8058038947643581,0.8058038947643581,0.687659325069776,0.84560732467783,0.6864234155232991,0.687659325069776,0.687659325069776,0.9990655223615332,0.9990655223615332,,,,,,,,0.9995364828727868,0.9982544833257888,0.9995364828727868,0.9982544833257888,0.999808405584372,0.9996574971829456,0.9996574971829456,0.8463323259842866,0.6781276364820752,0.8473263858632014,0.8473263858632014,0.8206155805190862,0.824166352661151,0.726697227305511,0.9990655223615332,0.999460674786896,0.84592627596382,0.9990655223615332,0.844800965174258,0.844800965174258,,0.706695517002967,0.759820329724232,0.7543876069167884,0.8359201537083546,0.706695517002967,0.706695517002967,0.9991566900466492,0.6952577570416011,0.706695517002967,0.7395369172859493,0.706695517002967,0.706695517002967,0.9991566900466492,0.690134877505104,0.690134877505104,0.690134877505104,,,,,0.6666512565280671,0.6666512565280671,0.9984077306017854,0.7647703177864744,0.6687261060423328,0.7543876069167884,0.7935218549007315,0.687659325069776,,0.7377444779188703,0.759820329724232,0.7395369172859493,0.6952577570416011,0.9991566900466492,0.8490480174464874,0.6711270643032248,0.6930066555928476,0.9987799991861182,0.690134877505104,0.706695517002967,0.6864234155232991,0.9983323898841848,0.8465447806729836,0.84560732467783,0.8058038947643581,0.8359201537083546,0.8818762476206177,0.9975271970050752,0.7812194478125344,0.8689516086077308,0.8850308348845743,0.999374022905794,0.9993166714960304,0.9990655223615332,0.7155297236452438,0.7105483842337067,8184,48,1,48.0,0.005865102639296188,0,1
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,0.9991767290270636,0.9991767290270636,0.8431665330704128,0.9975297552211986,0.9940737987867152,0.9991767290270636,0.9991767290270636,0.9975297552211986,0.9991767290270636,0.9991767290270636,0.9975297552211986,0.9975297552211986,0.9975297552211986,0.9975297552211986,0.99978293900586,0.99978293900586,0.9975297552211986,0.8535039837272816,0.8535039837272816,0.8535039837272816,0.9940737987867152,0.9940737987867152,0.9993020139699096,0.7044617344055852,0.7044617344055852,0.7044617344055852,0.8611049914488755,0.8611049914488755,0.99898836750035,0.99898836750035,0.9972994634661816,0.8611049914488755,0.8611049914488755,0.8722606489309,0.6823986759100381,0.9940737987867152,0.9940737987867152,0.9940737987867152,0.9940737987867152,,,,,,,,0.9956898062310772,0.9951512677679826,0.9956898062310772,0.9940737987867152,0.7575063950724098,0.9956898062310772,0.9956898062310772,0.6871767886986403,0.9992510279259582,0.8007056270538367,0.8007056270538367,0.7785176210399409,0.7813459374266637,0.720787666200825,0.9940737987867152,0.9956898062310772,0.8007056270538367,0.9940737987867152,0.8007056270538367,0.8007056270538367,,0.9993020139699096,0.8877305658474572,0.7377757043564794,0.7019474175696375,0.7377757043564794,0.9993020139699096,0.9971804379319802,0.7067416442460255,0.9991767290270636,0.9907135272067552,0.9991767290270636,0.9991767290270636,0.9971804379319802,0.9975297552211986,0.9975297552211986,,,,0.9975297552211986,,0.946637341251791,0.946637341251791,0.7561373549510099,0.7788640467168843,0.7166597093906454,0.7377757043564794,0.8877305658474572,0.99898836750035,,0.9993020139699096,0.9975297552211986,0.9972994634661816,0.7067416442460255,0.9971804379319802,0.7954962796502659,0.8535039837272816,0.9907135272067552,0.99978293900586,0.9991579650014072,0.9991767290270636,0.6823986759100381,0.6881156401384262,0.8001862736478524,0.8008178421142079,0.8611049914488755,0.8025449840940624,0.8722606489309,0.8715567122501634,0.6892085136714706,0.7772758325272427,0.7027127572020835,0.9940126927021464,0.9940737987867152,0.9940737987867152,0.7044617344055852,0.7019474175696375,8184,48,1,48.0,0.005865102639296188,0,1
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,0.999989817426456,0.999989817426456,0.7767860538658223,0.8299792125467369,0.9970063501174076,0.999989817426456,0.999989817426456,0.8299792125467369,0.999989817426456,0.999989817426456,0.8299792125467369,0.8299792125467369,0.8299792125467369,0.8299792125467369,0.9981648657152026,0.9981648657152026,0.8299792125467369,0.8339442636216824,0.8339442636216824,0.8339442636216824,0.9981648657152026,0.9981648657152026,0.9978893425763744,0.6790508228662594,0.6790508228662594,0.6790508228662594,0.794477601071342,0.794477601071342,0.6669283519067465,0.6669283519067465,0.6669283519067465,0.6669283519067465,0.794477601071342,0.8198420115345859,0.6940234932680864,0.9970063501174076,0.9970063501174076,0.9970063501174076,0.9970063501174076,,,,,,,,0.9970063501174076,0.9970063501174076,0.9970063501174076,0.9970063501174076,0.7606267378987194,0.999120377256598,0.999120377256598,0.6912545736452528,0.6728327790942077,0.7573100951583305,0.7573100951583305,0.7492697577681816,0.7493614695080705,0.6989245476501572,0.9970063501174076,0.9970063501174076,0.7573100951583305,0.9970063501174076,0.7573100951583305,0.7573100951583305,,0.999989817426456,0.8299792125467369,0.7031846737339666,0.756076347514877,0.999989817426456,0.999989817426456,0.9970063501174076,0.6860612263073617,0.999989817426456,0.999989817426456,0.999989817426456,0.999989817426456,0.9970063501174076,0.8299792125467369,0.8299792125467369,,,,0.8299792125467369,,0.6666745441494571,0.6666745441494571,0.7359349257542369,0.7649409697290219,0.7108594988409644,0.7031846737339666,0.9938294195091544,0.6669283519067465,,0.9978893425763744,0.8299792125467369,0.8350096763357842,0.6860612263073617,0.9970063501174076,0.7494226037284542,0.8339442636216824,0.9964563656381455,0.9981648657152026,0.9997530141189348,0.999989817426456,0.6940234932680864,0.6784226263210991,0.7558750781252346,0.7565174527611482,0.794477601071342,0.756076347514877,0.8198420115345859,0.6784228778186512,0.6778918590793235,0.789148875828291,0.7012067810183069,0.6888742405059533,0.9970063501174076,0.9970063501174076,0.6790508228662594,0.6766933234138178,8184,24,1,24.0,0.002932551319648094,0,1
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,0.9644244294110982,0.9356294529000686,0.8052809950558235,0.8139463198476248,0.9696785940807578,0.9644244294110982,0.9644244294110982,0.8139463198476248,0.9644244294110982,0.9644244294110982,0.8139463198476248,0.9356294529000686,0.9356294529000686,0.8139463198476248,0.9509614708368144,0.9509614708368144,0.8139463198476248,0.9644244294110982,0.9644244294110982,0.8139463198476248,0.9644244294110982,0.9644244294110982,0.9356294529000686,0.9401972415270126,0.9401972415270126,0.9401972415270126,0.7009069054427282,0.7009069054427282,0.7009651663477392,0.7009069054427282,0.826320688059284,0.7009069054427282,0.7009069054427282,0.8115933070864122,0.8212267546267246,0.7009069054427282,0.7009069054427282,0.9663326723855772,0.9663326723855772,,,,,,,,0.974165291494918,0.9511258012360432,0.974165291494918,0.9311457904477028,0.958082945759104,0.9537799185448216,0.9537799185448216,0.8956074942185173,0.8432382210675073,0.8957540525444305,0.8957540525444305,0.9739823022516516,0.9769477270845726,0.8656386760227753,0.870815891231431,0.9735011215768672,0.9770632067208708,0.870815891231431,0.977985234690916,0.977985234690916,,0.7317559457420182,,0.7818538021637043,0.8139463198476248,,0.7317559457420182,0.9692427672821516,0.7182445736022725,,0.7182445736022725,0.966587003144379,0.8223394572148018,0.9509614708368144,0.9356294529000686,0.9356294529000686,,,,0.9753872772291192,,0.974165291494918,0.974165291494918,0.8145720732612353,0.9695902709098524,0.8139068406231769,0.977971650349888,0.7182445736022725,0.7818538021637043,,0.826320688059284,0.8139463198476248,0.817122616958129,0.8959815205604258,0.9509614708368144,0.9644244294110982,0.8115933070864122,0.8212267546267246,0.7760933483701367,0.8223394572148018,0.8463646343989959,0.7317559457420182,0.97922617999359,0.9753872772291192,0.7009651663477392,0.7009069054427282,0.9715897642165016,0.966587003144379,0.9762150171221746,0.9498001928393448,0.9650441850651924,0.9663326723855772,0.947364026408399,0.9692427672821516,0.9696785940807578,0.9401972415270126,0.9356294529000686,20000,908,3,302.6666666666667,0.0454,0,1
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,0.9199486111090136,0.7980730510290895,0.795126135798782,0.7967504671296726,0.7336714686984717,0.9649861061135974,0.9649861061135974,0.7980730510290895,0.9649861061135974,0.9649861061135974,0.7980730510290895,0.7980730510290895,0.7980730510290895,0.7652123760019219,0.671515746321642,0.671515746321642,0.7652123760019219,0.6820057127041164,0.6820057127041164,0.7980730510290895,0.9649861061135974,0.9649861061135974,0.7980730510290895,0.6820057127041164,0.6820057127041164,0.6820057127041164,0.6703422868025306,0.6703422868025306,0.6703422868025306,0.6703422868025306,0.6703422868025306,0.6703422868025306,0.6703422868025306,0.9649861061135974,0.7967504671296726,0.6703422868025306,0.6703422868025306,0.8924310145830041,0.8924310145830041,,,,,,,,0.8031419444443477,0.8897871497956344,0.8031419444443477,0.8454687592782055,0.9198627313026968,0.8031419444443477,0.8031419444443477,0.8031419444443477,0.8031419444443477,0.8031419444443477,0.8031419444443477,0.8031419444443477,0.8031419444443477,0.6698930984581847,0.8031419444443477,0.8031419444443477,0.6698930984581847,0.8031419444443477,0.6698930984581847,0.6698930984581847,,0.9649861061135974,0.671515746321642,0.9199486111090136,0.9199486111090136,0.6703422868025306,0.9649861061135974,0.6703896319786858,0.9199486111090136,0.9199486111090136,0.9199486111090136,0.9199486111090136,,0.6759509452082428,,,,,,,0.6703422868025306,0.8031419444443477,0.8031419444443477,0.9313895351539888,0.6729026256551885,0.6657421529219784,0.66666628193252,0.9199486111090136,0.9199486111090136,0.9649861061135974,0.7481718175104737,0.7967504671296726,0.8710702978306928,0.7652123760019219,0.6759509452082428,0.6700336353916001,0.677386008197507,0.6867456817406958,,0.7204252571445919,0.9145631922361036,0.7641112067712055,0.8117170308684939,0.6703896319786858,0.6703422868025306,0.6827375361121192,0.6704428038644018,0.671515746321642,0.8031419444443477,0.6733246478197432,0.6733565572385859,0.7991291279181194,0.6797524019065104,0.8924310145830041,0.7336714686984717,0.6820057127041164,0.7980730510290895,900000,100,1,100.0,0.00011111111111111112,0,1
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,0.9845581374299878,0.9777602726203376,0.823046655276847,0.6883063108604733,0.9916030668275446,0.9845581374299878,0.9845581374299878,0.9922022365577542,0.9845581374299878,0.9845581374299878,0.9916030668275446,0.9777602726203376,0.9777602726203376,0.980459066024211,0.9922022365577542,0.9922022365577542,0.980459066024211,0.9845581374299878,0.9845581374299878,0.8588918434916537,0.9845581374299878,0.9845581374299878,0.9922022365577542,0.9748242613446092,0.9748242613446092,0.9922022365577542,0.9777602726203376,0.9777602726203376,0.6773245051897403,0.6773245051897403,0.6879023985321513,0.6772933187264608,0.9777602726203376,0.6852285982621353,0.6879023985321513,0.9913430474051756,0.6772933187264608,0.6772933187264608,0.6772933187264608,,,,,,,,0.9712460510565872,0.971261247558999,0.9712460510565872,0.9555605841505832,0.9939051097149552,0.9791374590236672,0.9791374590236672,0.8083881760885238,0.6797870201930041,0.8927149667472776,0.8927149667472776,0.9831687199451492,0.983124405796396,0.7468530086450693,0.9642317540711016,0.9718962907642988,0.9917123113458014,0.9642317540711016,0.9917123113458014,0.9917123113458014,,0.6883063108604733,0.9922022365577542,0.6773245051897403,0.7443637723692552,0.6773245051897403,0.6883063108604733,0.9897655648234016,0.9922022365577542,0.6852285982621353,0.6883063108604733,0.7435980569495324,0.8024273002867642,0.9897655648234016,,,,,,,,0.9712460510565872,0.9712460510565872,0.7345337861452544,0.959257325519223,0.6852285982621353,0.99115774298557,0.7443637723692552,0.6773245051897403,,0.8555313935193757,0.6883063108604733,0.7435980569495324,0.980459066024211,0.9922022365577542,0.9845581374299878,0.7220142467901075,0.8024273002867642,0.6866102873437525,0.6879023985321513,0.6995271922235573,0.8588918434916537,0.9908651158978752,0.99115774298557,0.9871133947762428,0.9913430474051756,0.9819590955529842,0.9843160033350709,0.6772933187264608,0.9785723451541202,0.9564239228921072,0.9699365839209254,0.9916649148069702,0.9897655648234016,0.9916030668275446,0.9748242613446092,0.9777602726203376,43066,5437,3,1812.3333333333333,0.12624808433567083,0,1
185_SMD_id_8_Facility_tr_5000_1st_15144.csv,0.9619453999694608,0.9423535958133146,0.9035407868093528,0.7135404988667536,0.9018793809182344,0.9619453999694608,0.9619453999694608,0.9619453999694608,0.9619453999694608,0.9619453999694608,0.9619453999694608,0.9423535958133146,0.9423535958133146,0.7135404988667536,0.904437395009552,0.904437395009552,0.7135404988667536,,,,0.9619453999694608,0.9619453999694608,0.9423535958133146,0.9414440894786904,0.9414440894786904,0.9414440894786904,0.8265721552615735,0.8265721552615735,0.8265721552615735,0.8265721552615735,0.8265721552615735,0.8265721552615735,0.8265721552615735,0.8807317086776043,0.7015906861084206,0.782279077757844,0.782279077757844,0.9605978803201484,0.9605978803201484,,,,,,,,0.9724320550496734,0.9522830803600876,0.9724320550496734,0.9272020523368134,0.9651164932500476,0.9759266519534928,0.9759266519534928,0.8215768091450298,0.7406154751751816,0.9259785905777136,0.9259785905777136,0.9378157841288663,0.937557730463628,0.8630881584864327,0.88813650816983,0.9523109367790206,0.9771049143440446,0.88813650816983,0.9782365843303376,0.9782365843303376,,0.8265721552615735,0.7797925317354221,0.8265721552615735,0.7011101111296033,0.8265721552615735,0.8265721552615735,0.8660757195936898,0.7010513641420002,0.7010191625709737,0.7010513641420002,0.7010191625709737,0.7015906861084206,0.904437395009552,,,,,,,0.8265721552615735,0.7010567433820948,0.7010567433820948,0.7117688492479438,0.9504311286734252,0.8807317086776043,0.9813630932352306,0.7010513641420002,0.8265721552615735,,0.7043065674686544,0.7135404988667536,0.7011101111296033,0.9582801052095036,0.904437395009552,0.9619453999694608,0.7797925317354221,0.7015906861084206,0.7010191625709737,0.7019040015701127,0.7010496984975324,0.7014256241046583,0.979574269069265,0.9805218740847296,0.9755857759972492,0.782279077757844,0.9721423921987072,0.9645143260484292,0.9759776382301246,0.9701141446264564,0.9674289414697356,0.9605978803201484,0.9814959664149812,0.8660757195936898,0.9018793809182344,0.9414440894786904,0.9423535958133146,20000,908,3,302.6666666666667,0.0454,0,1
